,state,zip_code,av_rate
393,pennsylvania, 17557,$45.00
394,pennsylvania, 18938,$50.00
395,pennsylvania, 15068,$45.00
396,pennsylvania, 18834,$45.00
397,pennsylvania, 17960,$30.00
398,pennsylvania, 15672,$40.00
399,pennsylvania, 18066,$35.00
400,pennsylvania, 16142,$35.00
401,pennsylvania, 17073,$35.00
402,pennsylvania, 17074,$50.00
403,pennsylvania, 19073,$50.00
404,pennsylvania, 18940,$55.00
405,pennsylvania, 17241,$55.00
406,pennsylvania, 19401,$50.00
407,pennsylvania, 19403,$45.00
408,pennsylvania, 16428,$40.00
409,pennsylvania, 19454,$50.00
410,pennsylvania, 18067,$40.00
411,pennsylvania, 15714,$50.00
412,pennsylvania, 19074,$45.00
413,pennsylvania, 19362,$50.00
414,pennsylvania, 15071,$50.00
415,pennsylvania, 16301,$35.00
416,pennsylvania, 19547,$45.00
417,pennsylvania, 18447,$35.00
418,pennsylvania, 17859,$40.00
419,pennsylvania, 18069,$55.00
420,pennsylvania, 19075,$40.00
421,pennsylvania, 17961,$50.00
422,pennsylvania, 19363,$40.00
423,pennsylvania, 18071,$50.00
424,pennsylvania, 17078,$40.00
425,pennsylvania, 19301,$60.00
426,pennsylvania, 18073,$50.00
427,pennsylvania, 17565,$50.00
428,pennsylvania, 18944,$55.00
429,pennsylvania, 18074,$50.00
430,pennsylvania, 16050,$15.00
431,pennsylvania, 19102,$45.00
432,pennsylvania, 19103,$55.00
433,pennsylvania, 19104,$45.00
434,pennsylvania, 19106,$45.00
435,pennsylvania, 19107,$45.00
436,pennsylvania, 19111,$45.00
437,pennsylvania, 19114,$40.00
438,pennsylvania, 19115,$50.00
439,pennsylvania, 19116,$50.00
440,pennsylvania, 19118,$45.00
441,pennsylvania, 19119,$50.00
442,pennsylvania, 19120,$35.00
443,pennsylvania, 19121,$45.00
444,pennsylvania, 19122,$45.00
445,pennsylvania, 19123,$45.00
446,pennsylvania, 19124,$40.00
447,pennsylvania, 19125,$50.00
448,pennsylvania, 19126,$45.00
449,pennsylvania, 19127,$50.00
450,pennsylvania, 19128,$60.00
451,pennsylvania, 19129,$50.00
452,pennsylvania, 19130,$45.00
453,pennsylvania, 19131,$40.00
454,pennsylvania, 19133,$50.00
455,pennsylvania, 19134,$45.00
456,pennsylvania, 19135,$40.00
457,pennsylvania, 19136,$40.00
458,pennsylvania, 19137,$55.00
459,pennsylvania, 19138,$45.00
460,pennsylvania, 19139,$50.00
461,pennsylvania, 19140,$45.00
462,pennsylvania, 19141,$45.00
463,pennsylvania, 19142,$50.00
464,pennsylvania, 19143,$45.00
465,pennsylvania, 19144,$45.00
466,pennsylvania, 19145,$45.00
467,pennsylvania, 19146,$50.00
468,pennsylvania, 19147,$55.00
469,pennsylvania, 19148,$45.00
470,pennsylvania, 19149,$40.00
471,pennsylvania, 19150,$45.00
472,pennsylvania, 19151,$40.00
473,pennsylvania, 19152,$45.00
474,pennsylvania, 19153,$30.00
475,pennsylvania, 19154,$50.00
476,pennsylvania, 16866,$45.00
477,pennsylvania, 19460,$40.00
478,pennsylvania, 17963,$40.00
479,pennsylvania, 18947,$50.00
480,pennsylvania, 15201,$50.00
481,pennsylvania, 15202,$45.00
482,pennsylvania, 15203,$45.00
483,pennsylvania, 15204,$45.00
484,pennsylvania, 15205,$40.00
485,pennsylvania, 15206,$45.00
486,pennsylvania, 15207,$40.00
487,pennsylvania, 15208,$40.00
488,pennsylvania, 15210,$45.00
489,pennsylvania, 15211,$40.00
490,pennsylvania, 15212,$45.00
491,pennsylvania, 15213,$40.00
492,pennsylvania, 15214,$45.00
493,pennsylvania, 15215,$45.00
494,pennsylvania, 15216,$40.00
495,pennsylvania, 15217,$45.00
496,pennsylvania, 15218,$45.00
497,pennsylvania, 15219,$40.00
498,pennsylvania, 15220,$50.00
499,pennsylvania, 15221,$40.00
500,pennsylvania, 15222,$50.00
501,pennsylvania, 15223,$45.00
502,pennsylvania, 15224,$45.00
503,pennsylvania, 15226,$40.00
504,pennsylvania, 15227,$35.00
505,pennsylvania, 15228,$40.00
506,pennsylvania, 15229,$45.00
507,pennsylvania, 15232,$45.00
508,pennsylvania, 15233,$40.00
509,pennsylvania, 15235,$45.00
510,pennsylvania, 15236,$45.00
511,pennsylvania, 15237,$45.00
512,pennsylvania, 15238,$40.00
513,pennsylvania, 15239,$45.00
514,pennsylvania, 15241,$45.00
515,pennsylvania, 15243,$45.00
516,pennsylvania, 15260,$35.00
517,pennsylvania, 15282,$40.00
518,pennsylvania, 18640,$40.00
519,pennsylvania, 18641,$50.00
520,pennsylvania, 18643,$45.00
521,pennsylvania, 18949,$60.00
522,pennsylvania, 19462,$50.00
523,pennsylvania, 18347,$35.00
524,pennsylvania, 18350,$45.00
525,pennsylvania, 18346,$50.00
526,pennsylvania, 15474,$35.00
527,pennsylvania, 17965,$50.00
528,pennsylvania, 16870,$50.00
529,pennsylvania, 17082,$35.00
530,pennsylvania, 16051,$40.00
531,pennsylvania, 19464,$45.00
532,pennsylvania, 19465,$50.00
533,pennsylvania, 17901,$45.00
534,pennsylvania, 19076,$50.00
535,pennsylvania, 16052,$40.00
536,pennsylvania, 15767,$40.00
537,pennsylvania, 18951,$40.00
538,pennsylvania, 19605,$45.00
539,pennsylvania, 19606,$40.00
540,pennsylvania, 19607,$40.00
541,pennsylvania, 19608,$45.00
542,pennsylvania, 19609,$40.00
543,pennsylvania, 19610,$45.00
544,pennsylvania, 19611,$35.00
545,pennsylvania, 16872,$35.00
546,pennsylvania, 18076,$35.00
547,pennsylvania, 17356,$50.00
548,pennsylvania, 17569,$35.00
549,pennsylvania, 18954,$55.00
550,pennsylvania, 15853,$40.00
551,pennsylvania, 19078,$45.00
552,pennsylvania, 15678,$40.00
553,pennsylvania, 17967,$45.00
554,pennsylvania, 16673,$40.00
555,pennsylvania, 15074,$35.00
556,pennsylvania, 16344,$40.00
557,pennsylvania, 19468,$45.00
558,pennsylvania, 16345,$30.00
559,pennsylvania, 16433,$45.00
560,pennsylvania, 15857,$35.00
561,pennsylvania, 15681,$45.00
562,pennsylvania, 16056,$55.00
563,pennsylvania, 18353,$45.00
564,pennsylvania, 18840,$50.00
565,pennsylvania, 18078,$50.00
566,pennsylvania, 17972,$45.00
567,pennsylvania, 19473,$50.00
568,pennsylvania, 18355,$45.00
569,pennsylvania, 15683,$45.00
570,pennsylvania, 18503,$45.00
571,pennsylvania, 18504,$45.00
572,pennsylvania, 18505,$35.00
573,pennsylvania, 18508,$40.00
574,pennsylvania, 18509,$40.00
575,pennsylvania, 18510,$45.00
576,pennsylvania, 18512,$50.00
577,pennsylvania, 17870,$25.00
578,pennsylvania, 18960,$55.00
579,pennsylvania, 17360,$30.00
580,pennsylvania, 15143,$40.00
581,pennsylvania, 19079,$40.00
582,pennsylvania, 16146,$40.00
583,pennsylvania, 16150,$40.00
584,pennsylvania, 18708,$40.00
585,pennsylvania, 17976,$40.00
586,pennsylvania, 17090,$25.00
587,pennsylvania, 16748,$30.00
588,pennsylvania, 17257,$40.00
589,pennsylvania, 19555,$45.00
590,pennsylvania, 18458,$50.00
591,pennsylvania, 17361,$40.00
592,pennsylvania, 16057,$40.00
593,pennsylvania, 15501,$30.00
594,pennsylvania, 18964,$60.00
595,pennsylvania, 15129,$40.00
596,pennsylvania, 18966,$50.00
597,pennsylvania, 19475,$20.00
598,pennsylvania, 16435,$30.00
599,pennsylvania, 19064,$45.00
600,pennsylvania, 18462,$50.00
601,pennsylvania, 16801,$40.00
602,pennsylvania, 16803,$45.00
603,pennsylvania, 17578,$60.00
604,pennsylvania, 18360,$45.00
605,pennsylvania, 17801,$40.00
606,pennsylvania, 18847,$40.00
607,pennsylvania, 15083,$35.00
608,pennsylvania, 19081,$50.00
609,pennsylvania, 18656,$45.00
610,pennsylvania, 18252,$35.00
611,pennsylvania, 18371,$35.00
612,pennsylvania, 15084,$45.00
613,pennsylvania, 15688,$35.00
614,pennsylvania, 18517,$45.00
615,pennsylvania, 18969,$45.00
616,pennsylvania, 19560,$35.00
617,pennsylvania, 19372,$35.00
618,pennsylvania, 19373,$50.00
619,pennsylvania, 16946,$40.00
620,pennsylvania, 16354,$40.00
621,pennsylvania, 18466,$45.00
622,pennsylvania, 16360,$45.00
623,pennsylvania, 15085,$50.00
624,pennsylvania, 18657,$55.00
625,pennsylvania, 17772,$35.00
626,pennsylvania, 16686,$45.00
627,pennsylvania, 16438,$40.00
628,pennsylvania, 15401,$45.00
629,pennsylvania, 18972,$55.00
630,pennsylvania, 19082,$50.00
631,pennsylvania, 16059,$65.00
632,pennsylvania, 17983,$35.00
633,pennsylvania, 15690,$40.00
634,pennsylvania, 15147,$40.00
635,pennsylvania, 19085,$45.00
636,pennsylvania, 16156,$40.00
637,pennsylvania, 19086,$55.00
638,pennsylvania, 18088,$50.00
639,pennsylvania, 18660,$40.00
640,pennsylvania, 17267,$30.00
641,pennsylvania, 18974,$50.00
642,pennsylvania, 16365,$40.00
643,pennsylvania, 18976,$50.00
644,pennsylvania, 17582,$40.00
645,pennsylvania, 18977,$60.00
646,pennsylvania, 15301,$40.00
647,pennsylvania, 16441,$40.00
648,pennsylvania, 18471,$70.00
649,pennsylvania, 19087,$50.00
650,pennsylvania, 17268,$45.00
651,pennsylvania, 15370,$35.00
652,pennsylvania, 16901,$50.00
653,pennsylvania, 19565,$40.00
654,pennsylvania, 19380,$45.00
655,pennsylvania, 19382,$55.00
656,pennsylvania, 19383,$55.00
657,pennsylvania, 19390,$45.00
658,pennsylvania, 15122,$45.00
659,pennsylvania, 16443,$25.00
660,pennsylvania, 15090,$40.00
661,pennsylvania, 18052,$45.00
662,pennsylvania, 18702,$30.00
663,pennsylvania, 18705,$45.00
664,pennsylvania, 18706,$45.00
665,pennsylvania, 17701,$35.00
666,pennsylvania, 17702,$45.00
667,pennsylvania, 19090,$45.00
668,pennsylvania, 17584,$40.00
669,pennsylvania, 15963,$20.00
670,pennsylvania, 17889,$45.00
671,pennsylvania, 19567,$35.00
672,pennsylvania, 15784,$30.00
673,pennsylvania, 17368,$40.00
674,pennsylvania, 19095,$50.00
675,pennsylvania, 19096,$40.00
676,pennsylvania, 17370,$40.00
677,pennsylvania, 17372,$40.00
678,pennsylvania, 17401,$40.00
679,pennsylvania, 17402,$40.00
680,pennsylvania, 17403,$40.00
681,pennsylvania, 17404,$40.00
682,pennsylvania, 17406,$40.00
683,pennsylvania, 17407,$30.00
684,pennsylvania, 17408,$50.00
685,pennsylvania, 15697,$40.00
686,pennsylvania, 16063,$40.00
687,pennsylvania, 19492,$35.00
688,pennsylvania, 18092,$50.00
0,rhode island, 02802,$65.00
1,rhode island, 02804,$60.00
2,rhode island, 02806,$45.00
3,rhode island, 02809,$45.00
4,rhode island, 02863,$65.00
5,rhode island, 02813,$55.00
6,rhode island, 02814,$45.00
7,rhode island, 02816,$50.00
8,rhode island, 02910,$50.00
9,rhode island, 02920,$45.00
10,rhode island, 02921,$40.00
11,rhode island, 02864,$50.00
12,rhode island, 02818,$45.00
13,rhode island, 02914,$50.00
14,rhode island, 02822,$40.00
15,rhode island, 02826,$25.00
16,rhode island, 02827,$40.00
17,rhode island, 02828,$50.00
18,rhode island, 02830,$45.00
19,rhode island, 02831,$30.00
20,rhode island, 02833,$45.00
21,rhode island, 02835,$40.00
22,rhode island, 02919,$45.00
23,rhode island, 02881,$45.00
24,rhode island, 02865,$65.00
25,rhode island, 02837,$45.00
26,rhode island, 02838,$60.00
27,rhode island, 02842,$50.00
28,rhode island, 02882,$40.00
29,rhode island, 02840,$45.00
30,rhode island, 02852,$45.00
31,rhode island, 02911,$50.00
32,rhode island, 02857,$50.00
33,rhode island, 02896,$50.00
34,rhode island, 02858,$45.00
35,rhode island, 02859,$40.00
36,rhode island, 02860,$50.00
37,rhode island, 02861,$45.00
38,rhode island, 02871,$45.00
39,rhode island, 02903,$50.00
40,rhode island, 02904,$50.00
41,rhode island, 02905,$40.00
42,rhode island, 02906,$45.00
43,rhode island, 02907,$45.00
44,rhode island, 02908,$40.00
45,rhode island, 02909,$40.00
46,rhode island, 02912,$40.00
47,rhode island, 02915,$45.00
48,rhode island, 02916,$50.00
49,rhode island, 02874,$55.00
50,rhode island, 02917,$45.00
51,rhode island, 02878,$40.00
52,rhode island, 02879,$45.00
53,rhode island, 02885,$55.00
54,rhode island, 02886,$45.00
55,rhode island, 02888,$55.00
56,rhode island, 02889,$45.00
57,rhode island, 02817,$35.00
58,rhode island, 02892,$45.00
59,rhode island, 02893,$40.00
60,rhode island, 02891,$45.00
61,rhode island, 02895,$45.00
62,rhode island, 02898,$35.00
0,south carolina, 29620,$30.00
1,south carolina, 29801,$45.00
2,south carolina, 29803,$40.00
3,south carolina, 29805,$50.00
4,south carolina, 29810,$40.00
5,south carolina, 29621,$40.00
6,south carolina, 29622,$45.00
7,south carolina, 29625,$40.00
8,south carolina, 29626,$45.00
9,south carolina, 29510,$20.00
10,south carolina, 29812,$25.00
11,south carolina, 29006,$70.00
12,south carolina, 29902,$40.00
13,south carolina, 29906,$40.00
14,south carolina, 29842,$40.00
15,south carolina, 29627,$35.00
16,south carolina, 29512,$40.00
17,south carolina, 29009,$30.00
18,south carolina, 29010,$40.00
19,south carolina, 29014,$35.00
20,south carolina, 29910,$50.00
21,south carolina, 29016,$40.00
22,south carolina, 29316,$30.00
23,south carolina, 29431,$30.00
24,south carolina, 29018,$45.00
25,south carolina, 29628,$30.00
26,south carolina, 29020,$30.00
27,south carolina, 29033,$45.00
28,south carolina, 29630,$40.00
29,south carolina, 29036,$45.00
30,south carolina, 29404,$50.00
31,south carolina, 29401,$40.00
32,south carolina, 29403,$40.00
33,south carolina, 29406,$40.00
34,south carolina, 29407,$45.00
35,south carolina, 29409,$40.00
36,south carolina, 29412,$50.00
37,south carolina, 29414,$45.00
38,south carolina, 29424,$50.00
39,south carolina, 29492,$45.00
40,south carolina, 29520,$50.00
41,south carolina, 29323,$45.00
42,south carolina, 29706,$35.00
43,south carolina, 29709,$55.00
44,south carolina, 29631,$40.00
45,south carolina, 29632,$30.00
46,south carolina, 29325,$40.00
47,south carolina, 29710,$40.00
48,south carolina, 29201,$40.00
49,south carolina, 29203,$40.00
50,south carolina, 29204,$45.00
51,south carolina, 29205,$40.00
52,south carolina, 29206,$40.00
53,south carolina, 29207,$40.00
54,south carolina, 29208,$45.00
55,south carolina, 29209,$45.00
56,south carolina, 29210,$40.00
57,south carolina, 29212,$45.00
58,south carolina, 29223,$35.00
59,south carolina, 29229,$40.00
60,south carolina, 29240,$40.00
61,south carolina, 29526,$45.00
62,south carolina, 29527,$35.00
63,south carolina, 29330,$40.00
64,south carolina, 29040,$30.00
65,south carolina, 29042,$25.00
66,south carolina, 29536,$50.00
67,south carolina, 29638,$25.00
68,south carolina, 29333,$40.00
69,south carolina, 29334,$30.00
70,south carolina, 29640,$40.00
71,south carolina, 29642,$40.00
72,south carolina, 29824,$30.00
73,south carolina, 29541,$35.00
74,south carolina, 29045,$45.00
75,south carolina, 29047,$35.00
76,south carolina, 29501,$35.00
77,south carolina, 29505,$35.00
78,south carolina, 29506,$45.00
79,south carolina, 29707,$45.00
80,south carolina, 29708,$40.00
81,south carolina, 29715,$40.00
82,south carolina, 29644,$30.00
83,south carolina, 29340,$45.00
84,south carolina, 29544,$50.00
85,south carolina, 29053,$40.00
86,south carolina, 29440,$40.00
87,south carolina, 29054,$30.00
88,south carolina, 29445,$40.00
89,south carolina, 29829,$40.00
90,south carolina, 29645,$40.00
91,south carolina, 29055,$45.00
92,south carolina, 29056,$40.00
93,south carolina, 29601,$40.00
94,south carolina, 29605,$35.00
95,south carolina, 29606,$40.00
96,south carolina, 29607,$40.00
97,south carolina, 29609,$40.00
98,south carolina, 29611,$40.00
99,south carolina, 29615,$40.00
100,south carolina, 29617,$35.00
101,south carolina, 29646,$40.00
102,south carolina, 29649,$40.00
103,south carolina, 29650,$35.00
104,south carolina, 29651,$40.00
105,south carolina, 29924,$50.00
106,south carolina, 29550,$40.00
107,south carolina, 29926,$50.00
108,south carolina, 29928,$50.00
109,south carolina, 29059,$45.00
110,south carolina, 29449,$45.00
111,south carolina, 29061,$45.00
112,south carolina, 29349,$30.00
113,south carolina, 29063,$45.00
114,south carolina, 29929,$40.00
115,south carolina, 29451,$50.00
116,south carolina, 29455,$40.00
117,south carolina, 29353,$50.00
118,south carolina, 29067,$55.00
119,south carolina, 29556,$50.00
120,south carolina, 29456,$35.00
121,south carolina, 29907,$30.00
122,south carolina, 29069,$45.00
123,south carolina, 29720,$35.00
124,south carolina, 29356,$35.00
125,south carolina, 29360,$30.00
126,south carolina, 29070,$45.00
127,south carolina, 29072,$45.00
128,south carolina, 29073,$40.00
129,south carolina, 29657,$35.00
130,south carolina, 29566,$50.00
131,south carolina, 29569,$35.00
132,south carolina, 29078,$35.00
133,south carolina, 29365,$40.00
134,south carolina, 29102,$50.00
135,south carolina, 29571,$45.00
136,south carolina, 29662,$40.00
137,south carolina, 29104,$35.00
138,south carolina, 29458,$35.00
139,south carolina, 29726,$35.00
140,south carolina, 29461,$45.00
141,south carolina, 29369,$40.00
142,south carolina, 29727,$50.00
143,south carolina, 29464,$45.00
144,south carolina, 29466,$50.00
145,south carolina, 29574,$30.00
146,south carolina, 29576,$40.00
147,south carolina, 29572,$50.00
148,south carolina, 29575,$50.00
149,south carolina, 29577,$40.00
150,south carolina, 29579,$45.00
151,south carolina, 29588,$50.00
152,south carolina, 29108,$45.00
153,south carolina, 29581,$50.00
154,south carolina, 29666,$30.00
155,south carolina, 29841,$45.00
156,south carolina, 29405,$40.00
157,south carolina, 29410,$45.00
158,south carolina, 29418,$45.00
159,south carolina, 29420,$35.00
160,south carolina, 29582,$45.00
161,south carolina, 29112,$40.00
162,south carolina, 29113,$30.00
163,south carolina, 29909,$45.00
164,south carolina, 29115,$50.00
165,south carolina, 29118,$35.00
166,south carolina, 29372,$50.00
167,south carolina, 29374,$40.00
168,south carolina, 29585,$40.00
169,south carolina, 29669,$50.00
170,south carolina, 29670,$40.00
171,south carolina, 29671,$40.00
172,south carolina, 29673,$40.00
173,south carolina, 29126,$40.00
174,south carolina, 29127,$50.00
175,south carolina, 29470,$40.00
176,south carolina, 29730,$40.00
177,south carolina, 29732,$45.00
178,south carolina, 29733,$35.00
179,south carolina, 29376,$50.00
180,south carolina, 29477,$45.00
181,south carolina, 29920,$35.00
182,south carolina, 29135,$45.00
183,south carolina, 29479,$45.00
184,south carolina, 29676,$45.00
185,south carolina, 29137,$40.00
186,south carolina, 29590,$65.00
187,south carolina, 29672,$45.00
188,south carolina, 29678,$40.00
189,south carolina, 29680,$40.00
190,south carolina, 29681,$50.00
191,south carolina, 29682,$40.00
192,south carolina, 29301,$35.00
193,south carolina, 29302,$45.00
194,south carolina, 29303,$45.00
195,south carolina, 29306,$50.00
196,south carolina, 29307,$35.00
197,south carolina, 29146,$40.00
198,south carolina, 29377,$40.00
199,south carolina, 29148,$40.00
200,south carolina, 29483,$40.00
201,south carolina, 29485,$45.00
202,south carolina, 29150,$40.00
203,south carolina, 29153,$45.00
204,south carolina, 29154,$35.00
205,south carolina, 29160,$40.00
206,south carolina, 29687,$40.00
207,south carolina, 29161,$25.00
208,south carolina, 29690,$40.00
209,south carolina, 29162,$60.00
210,south carolina, 29487,$50.00
211,south carolina, 29164,$45.00
212,south carolina, 29691,$50.00
213,south carolina, 29488,$35.00
214,south carolina, 29851,$40.00
215,south carolina, 29168,$40.00
216,south carolina, 29385,$45.00
217,south carolina, 29169,$40.00
218,south carolina, 29170,$45.00
219,south carolina, 29172,$50.00
220,south carolina, 29697,$40.00
221,south carolina, 29853,$35.00
222,south carolina, 29388,$40.00
223,south carolina, 29745,$60.00
0,south dakota, 57401,$40.00
1,south dakota, 57004,$40.00
2,south dakota, 57719,$40.00
3,south dakota, 57005,$40.00
4,south dakota, 57006,$35.00
5,south dakota, 57732,$40.00
6,south dakota, 57234,$55.00
7,south dakota, 57747,$40.00
8,south dakota, 57036,$25.00
9,south dakota, 57039,$40.00
10,south dakota, 57551,$35.00
11,south dakota, 57045,$55.00
12,south dakota, 57761,$35.00
13,south dakota, 57501,$65.00
14,south dakota, 57701,$45.00
15,south dakota, 57702,$45.00
16,south dakota, 57703,$45.00
17,south dakota, 57103,$40.00
18,south dakota, 57104,$25.00
19,south dakota, 57105,$45.00
20,south dakota, 57106,$40.00
21,south dakota, 57107,$30.00
22,south dakota, 57108,$40.00
23,south dakota, 57110,$45.00
24,south dakota, 57262,$40.00
25,south dakota, 57783,$40.00
26,south dakota, 57069,$35.00
27,south dakota, 57201,$40.00
28,south dakota, 57078,$45.00
0,utah, 84004,$40.00
1,utah, 84003,$45.00
2,utah, 84010,$35.00
3,utah, 84302,$30.00
4,utah, 84720,$35.00
5,utah, 84721,$35.00
6,utah, 84014,$55.00
7,utah, 84305,$20.00
8,utah, 84015,$30.00
9,utah, 84307,$30.00
10,utah, 84020,$45.00
11,utah, 84005,$40.00
12,utah, 84310,$60.00
13,utah, 84025,$45.00
14,utah, 84029,$30.00
15,utah, 84032,$35.00
16,utah, 84096,$45.00
17,utah, 84315,$40.00
18,utah, 84737,$40.00
19,utah, 84738,$45.00
20,utah, 84739,$30.00
21,utah, 84036,$50.00
22,utah, 84037,$45.00
23,utah, 84744,$30.00
24,utah, 84040,$35.00
25,utah, 84041,$35.00
26,utah, 84043,$35.00
27,utah, 84042,$45.00
28,utah, 84321,$35.00
29,utah, 84341,$35.00
30,utah, 84044,$35.00
31,utah, 84642,$60.00
32,utah, 84047,$40.00
33,utah, 84049,$30.00
34,utah, 84532,$40.00
35,utah, 84534,$40.00
36,utah, 84535,$35.00
37,utah, 84647,$20.00
38,utah, 84648,$45.00
39,utah, 84757,$35.00
40,utah, 84054,$50.00
41,utah, 84401,$30.00
42,utah, 84403,$40.00
43,utah, 84404,$35.00
44,utah, 84405,$30.00
45,utah, 84414,$25.00
46,utah, 84057,$35.00
47,utah, 84058,$40.00
48,utah, 84097,$35.00
49,utah, 84328,$40.00
50,utah, 84060,$35.00
51,utah, 84651,$40.00
52,utah, 84062,$40.00
53,utah, 84332,$35.00
54,utah, 84601,$45.00
55,utah, 84602,$45.00
56,utah, 84604,$35.00
57,utah, 84606,$40.00
58,utah, 84701,$35.00
59,utah, 84333,$40.00
60,utah, 84065,$40.00
61,utah, 84067,$40.00
62,utah, 84770,$40.00
63,utah, 84790,$40.00
64,utah, 84653,$45.00
65,utah, 84081,$40.00
66,utah, 84101,$45.00
67,utah, 84102,$40.00
68,utah, 84103,$40.00
69,utah, 84104,$45.00
70,utah, 84105,$40.00
71,utah, 84106,$45.00
72,utah, 84107,$45.00
73,utah, 84108,$35.00
74,utah, 84109,$40.00
75,utah, 84111,$40.00
76,utah, 84112,$40.00
77,utah, 84115,$40.00
78,utah, 84116,$35.00
79,utah, 84117,$40.00
80,utah, 84118,$40.00
81,utah, 84119,$30.00
82,utah, 84120,$40.00
83,utah, 84121,$45.00
84,utah, 84123,$30.00
85,utah, 84124,$45.00
86,utah, 84128,$50.00
87,utah, 84129,$30.00
88,utah, 84152,$40.00
89,utah, 84070,$45.00
90,utah, 84092,$35.00
91,utah, 84093,$35.00
92,utah, 84094,$50.00
93,utah, 84655,$40.00
94,utah, 84045,$45.00
95,utah, 84335,$30.00
96,utah, 84095,$45.00
97,utah, 84660,$75.00
98,utah, 84662,$30.00
99,utah, 84663,$40.00
100,utah, 84075,$45.00
101,utah, 84074,$40.00
102,utah, 84337,$30.00
103,utah, 84780,$40.00
104,utah, 84084,$35.00
105,utah, 84088,$40.00
106,utah, 84087,$40.00
0,vermont, 05441,$35.00
1,vermont, 05641,$60.00
2,vermont, 05101,$40.00
3,vermont, 05730,$60.00
4,vermont, 05201,$50.00
5,vermont, 05032,$45.00
6,vermont, 05033,$60.00
7,vermont, 05733,$65.00
8,vermont, 05301,$45.00
9,vermont, 05734,$40.00
10,vermont, 05443,$60.00
11,vermont, 05036,$30.00
12,vermont, 05037,$25.00
13,vermont, 05401,$45.00
14,vermont, 05405,$45.00
15,vermont, 05406,$50.00
16,vermont, 05408,$70.00
17,vermont, 05735,$40.00
18,vermont, 05143,$45.00
19,vermont, 05446,$50.00
20,vermont, 05827,$50.00
21,vermont, 05738,$40.00
22,vermont, 05829,$45.00
23,vermont, 05251,$40.00
